1;2;3;4;5;6;7;8;9;10;11;12;13;14;15;16;17;18;19;20;21;22;23;24;
131400;Einwirken auf Kinder § 176 Abs. 4 Nr. 3 und 4 StGB;2017;2,367;540;1,827;2,367;540;1,827;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
131400;Einwirken auf Kinder § 176 Abs. 4 Nr. 3 und 4 StGB;2018;2,814;691;2,123;2,814;691;2,123;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
131400;Einwirken auf Kinder § 176 Abs. 4 Nr. 3 und 4 StGB;2019;3,667;826;2,841;3,667;826;2,841;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
131400;Einwirken auf Kinder § 176 Abs. 4 Nr. 3 und 4 StGB;2020;4,394;1,138;3,256;4,394;1,138;3,256;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
131400;Einwirken auf Kinder § 176 Abs. 4 Nr. 3 und 4 StGB;2021;4,904;1,163;3,741;4,904;1,163;3,741;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;607418
131400;"Sexueller Missbrauch von Kindern - Einwirken auf Kinder ohne Körperkontakt § 176a Abs. 1 Nr. 3; 176b Abs. 1 Nr. 1 und 2 StGB";2022;3,989;1,003;2,986;3,989;1,003;2,986;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;607418
131400;Einwirken auf Kinder gemäß § 176 Abs. 4 Nr. 3 und 4 StGB;2005;1,223;347;876;1,223;347;876;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
131410;Sexueller Missbrauch von Kindern - Einwirken auf Kinder ohne Körperkontakt mit dem Kind § 176a Abs. 1 Nr 3 i.V.m. Absatz 3 StGB;2022;3,221;741;2,480;3,221;741;2,480;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;607430
131411;Sexueller Missbrauch von Kindern - Einwirken auf Kind durch pornographischen Inhalt oder entsprechende Reden § 176a Abs. 1 Nr. 3 StGB;2022;3,221;741;2,480;3,221;741;2,480;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;607431
131420;Vorbereitung des sexuellen Missbrauchs von Kindern gem § 176b Abs. 1, 3 StGB;2022;768;262;506;768;262;506;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;607442
131421;Sexueller Missbrauch von Kindern - Einwirken auf Kind zur Vorbereitung sex. Missbrauchs § 176b Abs. 1 StGB;2022;768;262;506;768;262;506;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;607443
131500;Vollzug des Beischlafs mit einem Kind oder anderer Handlungen nach § 176a Abs. 1 Nr. 1 StGB;2000;1,064;203;861;1,064;203;861;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
131500;Vollzug des Beischlafs mit einem Kind oder anderer Handlungen nach § 176a Abs. 1 Nr. 1 StGB;2002;1,702;332;1,370;1,701;332;1,369;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;
131500;Vollzug des Beischlafs mit einem Kind oder anderer Handlungen nach § 176a Abs. 1 Nr. 1 StGB;2003;1,650;333;1,317;1,650;333;1,317;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
131500;Vollzug des Beischlafs mit einem Kind oder Vornahme einer ähnlichen sexuellen Handlung nach § 176a Abs. 2 Nr. 1 StGB;2004;1,709;324;1,385;1,709;324;1,385;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
131500;Vollzug des Beischlafs mit einem Kind oder Vornahme einer ähnlichen sexuellen Handlung nach § 176a Abs. 2 Nr. 1 StGB;2005;1,546;277;1,269;1,543;277;1,266;1;0;1;1;0;1;1;0;1;0;0;0;1;0;1;
131500;Vollzug des Beischlafs mit einem Kind oder Vornahme einer ähnlichen sexuellen Handlung nach § 176a Abs. 2 Nr. 1 StGB;2006;1,360;276;1,084;1,360;276;1,084;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
131500;Vollzug des Beischlafs mit einem Kind oder Vornahme einer ähnlichen sexuellen Handlung nach § 176a Abs. 2 Nr. 1 StGB;2007;1,350;231;1,119;1,349;231;1,118;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;
131500;Vollzug des Beischlafs mit einem Kind oder Vornahme einer ähnlichen sexuellen Handlung nach § 176a Abs. 2 Nr. 1 StGB;2008;1,089;201;888;1,089;201;888;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
131500;Vollzug des Beischlafs mit einem Kind oder Vornahme einer ähnlichen sexuellen Handlung nach § 176a Abs. 2 Nr. 1 StGB;2009;1,009;176;833;1,009;176;833;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
131500;Vollzug des Beischlafs mit einem Kind oder Vornahme einer ähnlichen sexuellen Handlung nach § 176a Abs. 2 Nr. 1 StGB;2010;1,118;235;883;1,118;235;883;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
131500;Vollzug des Beischlafs mit einem Kind oder Vornahme einer ähnlichen sexuellen Handlung nach § 176a Abs. 2 Nr. 1 StGB;2011;1,218;230;988;1,218;230;988;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
131500;Vollzug des Beischlafs mit einem Kind oder Vornahme einer ähnlichen sexuellen Handlung nach § 176a Abs. 2 Nr. 1 StGB;2012;1,142;194;948;1,142;194;948;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
131500;Vollzug des Beischlafs mit einem Kind oder Vornahme einer ähnlichen sexuellen Handlung nach § 176a Abs. 2 Nr. 1 StGB;2013;1,143;207;936;1,143;207;936;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
131500;Vollzug des Beischlafs mit einem Kind oder Vornahme einer ähnlichen sexuellen Handlung nach § 176a Abs. 2 Nr. 1 StGB;2014;1,079;190;889;1,079;190;889;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
131500;Vollzug des Beischlafs mit einem Kind oder Vornahme einer ähnlichen sexuellen Handlung nach § 176a Abs. 2 Nr. 1 StGB;2015;928;177;751;928;177;751;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
131500;Vollzug des Beischlafs mit einem Kind oder Vornahme einer ähnlichen sexuellen Handlung nach § 176a Abs. 2 Nr. 1 StGB;2016;882;189;693;882;189;693;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
131500;Vollzug des Beischlafs mit einem Kind oder Vornahme einer ähnlichen sexuellen Handlung § 176a Abs. 2 Nr. 1 StGB;2017;890;179;711;890;179;711;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
131500;Vollzug des Beischlafs mit einem Kind oder Vornahme einer ähnlichen sexuellen Handlung § 176a Abs. 2 Nr. 1 StGB;2018;978;164;814;978;164;814;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
131500;Vollzug des Beischlafs mit einem Kind oder Vornahme einer ähnlichen sexuellen Handlung § 176a Abs. 2 Nr. 1 StGB;2019;1,098;216;882;1,098;216;882;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
131500;Vollzug des Beischlafs mit einem Kind oder Vornahme einer ähnlichen sexuellen Handlung § 176a Abs. 2 Nr. 1 StGB;2020;1,233;231;1,002;1,233;231;1,002;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
131500;Vollzug des Beischlafs mit einem Kind oder Vornahme einer ähnlichen sexuellen Handlung § 176a Abs. 2 Nr. 1 StGB;2021;1,250;230;1,020;1,250;230;1,020;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;607562
131500;Schwerer Sexueller Missbrauch von Kindern - Vollzug des Beischlafs mit einem Kind oder Vornahme einer ähnlichen sexuellen Handlung nach § 176c Abs. 1 Nr. 2 StGB;2022;1,421;258;1,163;1,421;258;1,163;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;607562
131500;Vollzug des Beischlafs mit einem Kind oder anderer Handlungen nach § 176a Abs. 1 Nr. 1 StGB;2001;1,336;219;1,117;1,331;218;1,113;3;1;2;1;0;1;1;0;1;0;0;0;1;0;1;
131600;schwerer sexueller Missbrauch von Kindern zur Herstellung und Verbreitung pornographischer Schriften § 176a Abs. 3 StGB;2000;122;45;77;122;45;77;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
131600;schwerer sexueller Missbrauch von Kindern zur Herstellung und Verbreitung pornographischer Schriften § 176a Abs. 3 StGB;2001;162;48;114;161;47;114;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;
131600;schwerer sexueller Missbrauch von Kindern zur Herstellung und Verbreitung pornographischer Schriften § 176a Abs. 3 StGB;2002;256;93;163;256;93;163;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
131600;schwerer sexueller Missbrauch von Kindern zur Herstellung und Verbreitung pornographischer Schriften § 176a Abs. 3 StGB;2003;210;59;151;210;59;151;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
131600;Schwerer sexueller Missbrauch von Kindern zur Herstellung und Verbreitung pornographischer Schriften § 176a Abs. 3 StGB;2004;218;73;145;218;73;145;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
131600;Schwerer sexueller Missbrauch von Kindern zur Herstellung und Verbreitung pornographischer Schriften § 176a Abs. 3 StGB;2005;156;49;107;156;49;107;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
131600;Schwerer sexueller Missbrauch von Kindern zur Herstellung und Verbreitung pornographischer Schriften § 176a Abs. 3 StGB;2006;127;39;88;127;39;88;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
131600;Schwerer sexueller Missbrauch von Kindern zur Herstellung und Verbreitung pornographischer Schriften § 176a Abs. 3 StGB;2007;120;50;70;120;50;70;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
131600;Schwerer sexueller Missbrauch von Kindern zur Herstellung und Verbreitung pornographischer Schriften § 176a Abs. 3 StGB;2008;98;45;53;98;45;53;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
131600;Schwerer sexueller Missbrauch von Kindern zur Herstellung und Verbreitung pornographischer Schriften § 176a Abs. 3 StGB;2009;114;26;88;114;26;88;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
131600;Schwerer sexueller Missbrauch von Kindern zur Herstellung und Verbreitung pornographischer Schriften § 176a Abs. 3 StGB;2010;97;40;57;97;40;57;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
131600;Schwerer sexueller Missbrauch von Kindern zur Herstellung und Verbreitung pornographischer Schriften § 176a Abs. 3 StGB;2011;112;27;85;112;27;85;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
131600;Schwerer sexueller Missbrauch von Kindern zur Herstellung und Verbreitung pornographischer Schriften § 176a Abs. 3 StGB;2012;166;96;70;166;96;70;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
131600;Schwerer sexueller Missbrauch von Kindern zur Herstellung und Verbreitung pornographischer Schriften § 176a Abs. 3 StGB;2013;144;50;94;144;50;94;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
131600;Schwerer sexueller Missbrauch von Kindern zur Herstellung und Verbreitung pornographischer Schriften § 176a Abs. 3 StGB;2014;121;39;82;121;39;82;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
131600;Schwerer sexueller Missbrauch von Kindern zur Herstellung und Verbreitung pornographischer Schriften § 176a Abs. 3 StGB;2015;133;39;94;133;39;94;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
131600;Schwerer sexueller Missbrauch von Kindern zur Herstellung und Verbreitung pornographischer Schriften § 176a Abs. 3 StGB;2016;125;44;81;125;44;81;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
131600;Schwerer sexueller Missbrauch von Kindern zur Herstellung und Verbreitung pornographischer Schriften § 176a Abs. 3 StGB;2017;123;24;99;123;24;99;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
131600;Schwerer sexueller Missbrauch von Kindern zur Herstellung und Verbreitung pornographischer Schriften § 176a Abs. 3 StGB;2018;197;75;122;197;75;122;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
131600;Schwerer sexueller Missbrauch von Kindern zur Herstellung und Verbreitung pornographischer Schriften § 176a Abs. 3 StGB;2019;212;60;152;212;60;152;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
131600;Schwerer sexueller Missbrauch von Kindern zur Herstellung und Verbreitung pornografischer Schriften § 176a Abs. 3 StGB;2020;213;98;115;213;98;115;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
131600;Schwerer sexueller Missbrauch von Kindern zur Herstellung und Verbreitung pornografischer Schriften § 176a Abs. 3 StGB;2021;253;128;125;253;128;125;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;607706
131600;Schwerer sexueller Missbrauch von Kindern - Herstellung und Verbreitung pornographischer Inhalte § 176c Abs. 2 StGB;2022;205;71;134;205;71;134;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;607706
131700;Sonstiger schwerer sexueller Missbrauch von Kindern gemäß § 176a StGB;2001;900;233;667;896;231;665;2;1;1;0;0;0;2;1;1;0;0;0;2;1;1;
131700;Sonstiger schwerer sexueller Missbrauch von Kindern gemäß § 176a StGB;2002;1,183;290;893;1,182;289;893;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;
131700;Sonstiger schwerer sexueller Missbrauch von Kindern gemäß § 176a StGB;2003;1,227;310;917;1,227;310;917;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
131700;Sonstiger schwerer sexueller Missbrauch von Kindern gemäß § 176a StGB;2004;1,406;333;1,073;1,405;333;1,072;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;
131700;Sonstiger schwerer sexueller Missbrauch von Kindern gemäß § 176a StGB;2005;1,345;324;1,021;1,337;321;1,016;0;0;0;0;0;0;8;3;5;0;0;0;8;3;5;
131700;Sonstiger schwerer sexueller Missbrauch von Kindern gemäß § 176a StGB;2006;1,285;329;956;1,285;329;956;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
131700;Sonstiger schwerer sexueller Missbrauch von Kindern gemäß § 176a StGB;2007;1,414;398;1,016;1,413;397;1,016;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;
131700;Sonstiger schwerer sexueller Missbrauch von Kindern gemäß § 176a StGB;2008;1,636;378;1,258;1,636;378;1,258;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
131700;Sonstiger schwerer sexueller Missbrauch von Kindern gemäß § 176a StGB;2009;1,597;422;1,175;1,597;422;1,175;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
131700;Sonstiger schwerer sexueller Missbrauch von Kindern gemäß § 176a StGB;2010;1,669;425;1,244;1,669;425;1,244;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
131700;Sonstiger schwerer sexueller Missbrauch von Kindern gemäß § 176a StGB;2011;1,769;462;1,307;1,769;462;1,307;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
131700;Sonstiger schwerer sexueller Missbrauch von Kindern gemäß § 176a StGB;2013;1,665;400;1,265;1,665;400;1,265;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
131700;Sonstiger schwerer sexueller Missbrauch von Kindern gemäß § 176a StGB;2014;1,501;369;1,132;1,501;369;1,132;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
131700;Sonstiger schwerer sexueller Missbrauch von Kindern gemäß § 176a StGB;2015;1,534;388;1,146;1,534;388;1,146;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
131700;Sonstiger schwerer sexueller Missbrauch von Kindern § 176a StGB;2016;1,502;433;1,069;1,502;433;1,069;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
131700;Sonstiger schwerer sexueller Missbrauch von Kindern § 176a StGB;2017;1,320;329;991;1,320;329;991;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
131700;Sonstiger schwerer sexueller Missbrauch von Kindern § 176a StGB;2018;1,418;341;1,077;1,418;341;1,077;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
131700;Sonstiger schwerer sexueller Missbrauch von Kindern § 176a StGB;2019;1,571;379;1,192;1,571;379;1,192;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
131700;Sonstiger schwerer sexueller Missbrauch von Kindern § 176a StGB;2020;1,793;565;1,228;1,793;565;1,228;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
131700;Sonstiger schwerer sexueller Missbrauch von Kindern § 176a StGB;2021;2,050;572;1,478;2,050;572;1,478;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;607850
131700;Schwerer sexueller Missbrauch von Kindern - sonstige Begehungsweisen gem. § 176c StGB;2022;1,404;360;1,044;1,404;360;1,044;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;607850
131700;Sonstiger schwerer sexueller Missbrauch von Kindern gemäß § 176a StGB;2000;871;266;605;871;266;605;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
131700;Sonstiger schwerer sexueller Missbrauch von Kindern gemäß § 176a StGB;2012;1,722;435;1,287;1,722;435;1,287;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
131710;Schwerer sexueller Missbrauch von Kindern - sonstige Begehungsweisen § 176c Abs. 1 Nr. 1, 3, 4 StGB;2022;1,396;358;1,038;1,396;358;1,038;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;607862
131720;Schwerer sexueller Missbrauch von Kindern - mit schwerer körperlicher Misshandlung oder Gefahr des Todes § 176c Abs. 3 StGB;2022;8;2;6;8;2;6;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;607874
131800;Sexueller Missbrauch von Kindern mit Todesfolge § 176b StGB;2000;1;0;1;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
131800;Sexueller Missbrauch von Kindern mit Todesfolge § 176b StGB;2001;1;0;1;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
131800;Sexueller Missbrauch von Kindern mit Todesfolge § 176b StGB;2002;2;1;1;2;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
131800;Sexueller Missbrauch von Kindern mit Todesfolge § 176b StGB;2003;3;1;2;3;1;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
131800;Sexueller Missbrauch von Kindern mit Todesfolge § 176b StGB;2004;4;0;4;4;0;4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
131800;Sexueller Missbrauch von Kindern mit Todesfolge § 176b StGB;2006;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
131800;Sexueller Missbrauch von Kindern mit Todesfolge § 176b StGB;2007;1;0;1;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
131800;Sexueller Missbrauch von Kindern mit Todesfolge § 176b StGB;2008;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
131800;Sexueller Missbrauch von Kindern mit Todesfolge § 176b StGB;2009;2;0;2;2;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
131800;Sexueller Missbrauch von Kindern mit Todesfolge § 176b StGB;2010;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
131800;Sexueller Missbrauch von Kindern mit Todesfolge § 176b StGB;2011;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
131800;Sexueller Missbrauch von Kindern mit Todesfolge § 176b StGB;2012;1;0;1;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
131800;Sexueller Missbrauch von Kindern mit Todesfolge § 176b StGB;2013;1;0;1;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
131800;Sexueller Missbrauch von Kindern mit Todesfolge § 176b StGB;2014;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
131800;Sexueller Missbrauch von Kindern mit Todesfolge § 176b StGB;2015;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
131800;Sexueller Missbrauch von Kindern mit Todesfolge § 176b StGB;2016;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
131800;Sexueller Missbrauch von Kindern mit Todesfolge § 176b StGB;2017;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
131800;Sexueller Missbrauch von Kindern mit Todesfolge § 176b StGB;2018;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
131800;Sexueller Missbrauch von Kindern mit Todesfolge § 176b StGB;2019;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
131800;Sexueller Missbrauch von Kindern mit Todesfolge § 176b StGB;2020;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
131800;Sexueller Missbrauch von Kindern mit Todesfolge § 176b StGB;2021;1;0;1;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;607994
131800;Sexueller Missbrauch von Kindern mit Todesfolge § 176d StGB;2022;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;607994
131800;Sexueller Missbrauch von Kindern mit Todesfolge § 176b StGB;2005;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
132000;Exhibitionistische Handlungen und Erregung öffentlichen Ärgernisses §§ 183, 183a StGB;2000;11,507;1,068;10,439;667;126;541;2,643;196;2,447;1,154;60;1,094;6,363;622;5,741;680;64;616;7,043;686;6,357;
132000;Exhibitionistische Handlungen und Erregung öffentlichen Ärgernisses §§ 183, 183a StGB;2002;11,384;1,297;10,087;702;166;536;2,402;212;2,190;1,108;83;1,025;6,398;749;5,649;774;87;687;7,172;836;6,336;
132000;Exhibitionistische Handlungen und Erregung öffentlichen Ärgernisses §§ 183, 183a StGB;2003;11,404;1,299;10,105;691;139;552;2,376;228;2,148;1,080;106;974;6,493;735;5,758;764;91;673;7,257;826;6,431;
132000;Exhibitionistische Handlungen und Erregung öffentlichen Ärgernisses §§ 183, 183a StGB;2004;11,420;1,309;10,111;680;160;520;2,490;260;2,230;1,037;70;967;6,414;746;5,668;799;73;726;7,213;819;6,394;
132000;Exhibitionistische Handlungen und Erregung öffentlichen Ärgernisses §§ 183, 183a StGB;2005;11,123;1,431;9,692;439;121;318;2,399;276;2,123;1,080;96;984;6,402;834;5,568;803;104;699;7,205;938;6,267;
132000;Exhibitionistische Handlungen und Erregung öffentlichen Ärgernisses §§ 183, 183a StGB;2006;10,571;1,314;9,257;138;27;111;2,109;212;1,897;1,077;107;970;6,454;866;5,588;793;102;691;7,247;968;6,279;
132000;Exhibitionistische Handlungen und Erregung öffentlichen Ärgernisses §§ 183, 183a StGB;2007;10,229;1,350;8,879;145;25;120;1,905;230;1,675;1,099;96;1,003;6,301;891;5,410;779;108;671;7,080;999;6,081;
132000;Exhibitionistische Handlungen und Erregung öffentlichen Ärgernisses §§ 183, 183a StGB;2008;9,820;1,288;8,532;80;16;64;1,714;163;1,551;1,045;76;969;6,156;898;5,258;825;135;690;6,981;1,033;5,948;
132000;Exhibitionistische Handlungen und Erregung öffentlichen Ärgernisses §§ 183, 183a StGB;2010;8,569;1,302;7,267;0;0;0;1,392;189;1,203;881;95;786;5,547;917;4,630;749;101;648;6,296;1,018;5,278;
132000;Exhibitionistische Handlungen und Erregung öffentlichen Ärgernisses §§ 183, 183a StGB;2011;9,239;1,424;7,815;0;0;0;1,471;171;1,300;908;95;813;6,068;1,042;5,026;792;116;676;6,860;1,158;5,702;
132000;Exhibitionistische Handlungen und Erregung öffentlichen Ärgernisses §§ 183, 183a StGB;2012;9,237;1,233;8,004;0;0;0;1,445;157;1,288;894;68;826;6,126;903;5,223;772;105;667;6,898;1,008;5,890;
132000;Exhibitionistische Handlungen und Erregung öffentlichen Ärgernisses §§ 183, 183a StGB;2013;9,069;1,231;7,838;0;0;0;1,457;170;1,287;818;71;747;6,006;902;5,104;788;88;700;6,794;990;5,804;
132000;Exhibitionistische Handlungen und Erregung öffentlichen Ärgernisses §§ 183, 183a StGB;2014;9,222;1,285;7,937;0;0;0;1,466;169;1,297;862;70;792;6,109;944;5,165;785;102;683;6,894;1,046;5,848;
132000;Exhibitionistische Handlungen und Erregung öffentlichen Ärgernisses §§ 183, 183a StGB;2015;9,165;1,263;7,902;0;0;0;1,362;135;1,227;849;77;772;6,119;931;5,188;835;120;715;6,954;1,051;5,903;
132000;Exhibitionistische Handlungen und Erregung öffentlichen Ärgernisses §§ 183, 183a StGB;2016;9,729;1,467;8,262;0;0;0;1,273;151;1,122;851;93;758;6,742;1,117;5,625;863;106;757;7,605;1,223;6,382;
132000;Exhibitionistische Handlungen und Erregung öffentlichen Ärgernisses §§ 183, 183a StGB;2017;9,438;1,383;8,055;0;0;0;1,235;171;1,064;1,022;94;928;6,360;1,004;5,356;821;114;707;7,181;1,118;6,063;
132000;Exhibitionistische Handlungen und Erregung öffentlichen Ärgernisses §§ 183, 183a StGB;2018;10,100;1,598;8,502;0;0;0;1,216;182;1,034;989;130;859;6,986;1,141;5,845;909;145;764;7,895;1,286;6,609;
132000;Exhibitionistische Handlungen und Erregung öffentlichen Ärgernisses §§ 183, 183a StGB;2019;9,264;1,625;7,639;0;0;0;1,046;150;896;810;115;695;6,554;1,238;5,316;854;122;732;7,408;1,360;6,048;
132000;Exhibitionistische Handlungen und Erregung öffentlichen Ärgernisses §§ 183, 183a StGB;2020;10,926;1,871;9,055;0;0;0;1,210;164;1,046;1,119;131;988;7,678;1,415;6,263;919;161;758;8,597;1,576;7,021;
132000;Exhibitionistische Handlungen und Erregung öffentlichen Ärgernisses §§ 183, 183a StGB;2021;10,063;1,806;8,257;0;0;0;1,167;159;1,008;946;130;816;7,056;1,368;5,688;894;149;745;7,950;1,517;6,433;608570
132000;Exhibitionistische Handlungen und Erregung öffentlichen Ärgernisses §§ 183, 183a StGB;2022;10,379;1,916;8,463;0;0;0;1,310;187;1,123;917;118;799;7,262;1,452;5,810;890;159;731;8,152;1,611;6,541;608570
132000;Exhibitionistische Handlungen und Erregung öffentlichen Ärgernisses §§ 183, 183a StGB;2001;11,891;1,255;10,636;740;206;534;2,564;194;2,370;1,191;56;1,135;6,658;735;5,923;738;64;674;7,396;799;6,597;
132000;Exhibitionistische Handlungen und Erregung öffentlichen Ärgernisses §§ 183, 183a StGB;2009;9,020;1,236;7,784;0;0;0;1,545;175;1,370;951;98;853;5,756;850;4,906;768;113;655;6,524;963;5,561;
133000;Sexueller Missbrauch von Jugendlichen § 182 StGB;2000;1,110;390;720;9;1;8;1,100;389;711;1;0;1;0;0;0;0;0;0;0;0;0;
133000;Sexueller Missbrauch von Jugendlichen § 182 StGB;2001;1,095;339;756;2;0;2;1,093;339;754;0;0;0;0;0;0;0;0;0;0;0;0;
133000;Sexueller Missbrauch von Jugendlichen § 182 StGB;2002;1,251;400;851;0;0;0;1,250;399;851;1;1;0;0;0;0;0;0;0;0;0;0;
133000;Sexueller Missbrauch von Jugendlichen § 182 StGB;2003;1,145;344;801;0;0;0;1,145;344;801;0;0;0;0;0;0;0;0;0;0;0;0;
133000;Sexueller Missbrauch von Jugendlichen § 182 StGB;2004;1,133;326;807;0;0;0;1,132;326;806;1;0;1;0;0;0;0;0;0;0;0;0;
133000;Sexueller Missbrauch von Jugendlichen § 182 StGB;2005;1,220;357;863;1;1;0;1,218;356;862;0;0;0;1;0;1;0;0;0;1;0;1;
133000;Sexueller Missbrauch von Jugendlichen § 182 StGB;2006;959;224;735;1;0;1;958;224;734;0;0;0;0;0;0;0;0;0;0;0;0;
133000;Sexueller Missbrauch von Jugendlichen § 182 StGB;2007;995;331;664;0;0;0;991;330;661;4;1;3;0;0;0;0;0;0;0;0;0;
