1;2;3;7;8;9;10;11
Schluessel;Straftat;Anzahl erfasste Faelle;Tatortverteilung bis unter 20000 Einwohner - Anteil in %;Tatortverteilung 20000 bis unter 100000 Einwohner - Anteil in %;Tatortverteilung 100000 bis unter 500000 Einwohner - Anteil in %;Tatortverteilung 500000 und mehr Einwohner - Anteil in %;Tatortverteilung unbekannt - Anteil in %
;;Einwohner am 31.12.2019;;;;;
;;in %;;;;;
743040;Pflanzenschutzgesetz;10;50;30;10;10;0
744000;Straftaten nach dem Abfallverbringungsgesetz (AbfVerbrG);118;39;20.3;19.5;21.2;0
744100;Illegale Verbringung gefährlicher Abfälle § 18a AbfVerbrG;59;28.8;16.9;27.1;27.1;0
744200;Illegale Verbringung nichtgefährlicher Abfälle § 18b AbfVerbrG;59;49.2;23.7;11.9;15.3;0
890000;Straftaten insgesamt, jedoch ohne Verstöße gegen das Aufenthalts-, das Asyl- und das Freizügigkeitsgesetz/EU (Schlüssel 725000);5,402,755;23;26.8;19.9;27.7;2.6
891000;Rauschgiftkriminalität darunter:;343,021;24.5;29;19.3;25.3;1.9
891100;direkte Beschaffungskriminalität;2,344;25;32;22.9;18.4;1.7
892000;Gewaltkriminalität;197,202;19.7;27.2;22.1;30.8;0.2
892500;Mord, Totschlag und Tötung auf Verlangen;2,236;28.8;30.3;17.8;22.6;0.5
893000;Wirtschaftskriminalität und zwar:;73,114;60;10.3;9.7;16.9;3.1
893100;Wirtschaftskriminalität bei Betrug;53,874;71.2;5.8;4.8;14.8;3.4
893200;Insolvenzstraftaten gemäß StGB und Nebenstrafrecht (Wikri);6,388;32.1;26.8;15.3;25.8;0.1
893300;Wirtschaftskriminalität im Anlage- und Finanzierungsbereich pp.;3,412;28.8;18.3;11.3;29;12.6
893400;Wettbewerbsdelikte (Wikri);1,019;28.3;16.3;13.9;28.9;12.7
893500;Wirtschaftskriminalität im Zusammenhang mit Arbeitsverhältnissen;3,989;37.3;25.2;19;18.4;0.1
893600;Betrug und Untreue im Zusammenhang mit Beteiligungen und Kapitalanlagen (Wikri);3,169;29.5;17.6;10.3;29.4;13.2
895000;Menschenhandel insgesamt;944;18.5;18.9;23.4;34.3;4.9
896000;Straftaten gegen Bestimmungen zum Schutze der Jugend;2,464;38.8;28.4;11.2;11.2;10.5
897000;Cybercrime;136,865;15.6;18.1;11.9;32.6;21.8
897100;Computerbetrug § 263a StGB;107,165;15.2;17.4;11.8;38.1;17.5
898000;Straftaten insgesamt auf dem Umwelt- und Verbraucherschutzsektor;31,796;44.5;23.4;13;18.3;0.7
898100;Umweltstraftaten gemäß 29. Abschnitt des StGB;9,611;48.5;20.3;11.9;18.7;0.5
898200;Sonstige Straftaten nach dem StGB mit Umweltrelevanz;4,711;53.8;25.6;10.5;9.1;0.9
898300;Straftaten auf dem Umwelt- und Verbraucherschutzsektor gemäß strafrechtlicher Nebengesetze;17,474;39.8;24.4;14.3;20.6;0.8
899000;Straßenkriminalität;1,084,688;18.8;26.7;21.6;32.7;0.3
899500;Sachbeschädigung durch Graffiti insgesamt;101,658;23.8;26.3;24;25.7;0.1
943520;Wohnungseinbruchdiebstahl (mit TWE) bandenmäßig § 244a StGB;899;29.7;34.7;14.2;21.2;0.1
972500;Unerlaubt eingereiste/aufhältige Personen (SZ: 725100, 725700);211,831;26.8;27;11.8;33.6;0.7
973000;Drogenarten insgesamt bei RG-Delikten (SZ 730000);333,100;24.3;28.9;19.3;25.5;2
973010;Heroin;10,494;7.4;16.1;23.9;51.9;0.6
973020;Kokain einschl. Crack;28,568;15.7;20.9;17.1;44.8;1.4
973030;LSD;906;39.3;26.4;15.7;15.1;3.5
973040;NPS;3,658;25.3;36.5;16;16.3;5.8
973060;Amphetamin und seine Derivate in Pulver- oder flüssiger sowie in Tabletten- bzw. Kapselform (Ecstasy);42,213;29.1;31.5;21.2;16.2;2.1
973070;Methamphetamin in Pulver-, kristalliner oder flüssiger sowie in Tabletten- bzw. Kapselform;11,482;30.9;35.6;14.2;18;1.2
973080;Cannabis und Zubereitungen;214,242;24.7;29.6;19.5;24.3;1.9
973090;Sonstige Betäubungsmittel;21,537;26;29.3;17.4;23.6;3.7
973172;Crystal -Methamphetamin in kristalliner Form- (nur SB 731000, 732000, 733000);9,035;30.9;37.2;13.6;17.3;1
