1;2;3;4;5;6;7;8;9;10;11;12;13;14;15;16;17;18;19;20;21
744000;Straftaten nach dem Abfallverbringungsgesetz (AbfVerbrG);Sachsen;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
744000;Straftaten nach dem Abfallverbringungsgesetz (AbfVerbrG);Sachsen-Anhalt;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
744000;Straftaten nach dem Abfallverbringungsgesetz (AbfVerbrG);Schleswig-Holstein;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
744000;Straftaten nach dem Abfallverbringungsgesetz (AbfVerbrG);Thüringen;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
744000;Straftaten nach dem Abfallverbringungsgesetz (AbfVerbrG);Bundesrepublik Deutschland;3;0;0;0;1;0;1;1;0;0;0;3;100;4;4;0;1;25
744100;Illegale Verbringung gefährlicher Abfälle § 18a AbfVerbrG;Baden-Württemberg;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
744100;Illegale Verbringung gefährlicher Abfälle § 18a AbfVerbrG;Bayern;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
744100;Illegale Verbringung gefährlicher Abfälle § 18a AbfVerbrG;Berlin;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
744100;Illegale Verbringung gefährlicher Abfälle § 18a AbfVerbrG;Brandenburg;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
744100;Illegale Verbringung gefährlicher Abfälle § 18a AbfVerbrG;Bremen;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
744100;Illegale Verbringung gefährlicher Abfälle § 18a AbfVerbrG;Hamburg;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
744100;Illegale Verbringung gefährlicher Abfälle § 18a AbfVerbrG;Hessen;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
744100;Illegale Verbringung gefährlicher Abfälle § 18a AbfVerbrG;Mecklenburg-Vorpommern;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
744100;Illegale Verbringung gefährlicher Abfälle § 18a AbfVerbrG;Niedersachsen;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
744100;Illegale Verbringung gefährlicher Abfälle § 18a AbfVerbrG;Nordrhein-Westfalen;2;0;0;0;0;0;1;1;0;0;0;2;100;3;3;0;1;33.3
744100;Illegale Verbringung gefährlicher Abfälle § 18a AbfVerbrG;Rheinland-Pfalz;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
744100;Illegale Verbringung gefährlicher Abfälle § 18a AbfVerbrG;Saarland;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
744100;Illegale Verbringung gefährlicher Abfälle § 18a AbfVerbrG;Sachsen;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
744100;Illegale Verbringung gefährlicher Abfälle § 18a AbfVerbrG;Sachsen-Anhalt;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
744100;Illegale Verbringung gefährlicher Abfälle § 18a AbfVerbrG;Schleswig-Holstein;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
744100;Illegale Verbringung gefährlicher Abfälle § 18a AbfVerbrG;Thüringen;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
744100;Illegale Verbringung gefährlicher Abfälle § 18a AbfVerbrG;Bundesrepublik Deutschland;2;0;0;0;0;0;1;1;0;0;0;2;100;3;3;0;1;33.3
744200;Illegale Verbringung nichtgefährlicher Abfälle § 18b AbfVerbrG;Baden-Württemberg;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
744200;Illegale Verbringung nichtgefährlicher Abfälle § 18b AbfVerbrG;Bayern;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
744200;Illegale Verbringung nichtgefährlicher Abfälle § 18b AbfVerbrG;Berlin;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
744200;Illegale Verbringung nichtgefährlicher Abfälle § 18b AbfVerbrG;Brandenburg;1;0;0;0;1;0;0;0;0;0;0;1;100;1;1;0;0;0
744200;Illegale Verbringung nichtgefährlicher Abfälle § 18b AbfVerbrG;Bremen;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
744200;Illegale Verbringung nichtgefährlicher Abfälle § 18b AbfVerbrG;Hamburg;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
744200;Illegale Verbringung nichtgefährlicher Abfälle § 18b AbfVerbrG;Hessen;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
744200;Illegale Verbringung nichtgefährlicher Abfälle § 18b AbfVerbrG;Mecklenburg-Vorpommern;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
744200;Illegale Verbringung nichtgefährlicher Abfälle § 18b AbfVerbrG;Niedersachsen;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
744200;Illegale Verbringung nichtgefährlicher Abfälle § 18b AbfVerbrG;Nordrhein-Westfalen;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
744200;Illegale Verbringung nichtgefährlicher Abfälle § 18b AbfVerbrG;Rheinland-Pfalz;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
744200;Illegale Verbringung nichtgefährlicher Abfälle § 18b AbfVerbrG;Saarland;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
744200;Illegale Verbringung nichtgefährlicher Abfälle § 18b AbfVerbrG;Sachsen;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
744200;Illegale Verbringung nichtgefährlicher Abfälle § 18b AbfVerbrG;Sachsen-Anhalt;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
744200;Illegale Verbringung nichtgefährlicher Abfälle § 18b AbfVerbrG;Schleswig-Holstein;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
744200;Illegale Verbringung nichtgefährlicher Abfälle § 18b AbfVerbrG;Thüringen;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
744200;Illegale Verbringung nichtgefährlicher Abfälle § 18b AbfVerbrG;Bundesrepublik Deutschland;1;0;0;0;1;0;0;0;0;0;0;1;100;1;1;0;0;0
890000;Straftaten insgesamt, jedoch ohne Verstöße gegen das Aufenthalts-, das Asyl- und das Freizügigkeitsgesetz/EU (Schlüssel 725000);Baden-Württemberg;3,545;4.8;57;1.6;1,373;1,195;681;279;17;0;0;3,283;92.6;2,502;1,869;633;826;33
890000;Straftaten insgesamt, jedoch ohne Verstöße gegen das Aufenthalts-, das Asyl- und das Freizügigkeitsgesetz/EU (Schlüssel 725000);Bayern;5,740;7.9;647;11.3;2,446;947;363;738;1,246;0;0;4,441;77.4;3,662;2,616;1,046;1,140;31.1
890000;Straftaten insgesamt, jedoch ohne Verstöße gegen das Aufenthalts-, das Asyl- und das Freizügigkeitsgesetz/EU (Schlüssel 725000);Berlin;6,517;8.9;982;15.1;0;0;0;6,517;0;0;0;5,573;85.5;3,878;2,952;926;1,615;41.6
890000;Straftaten insgesamt, jedoch ohne Verstöße gegen das Aufenthalts-, das Asyl- und das Freizügigkeitsgesetz/EU (Schlüssel 725000);Brandenburg;1,180;1.6;19;1.6;615;412;145;0;8;0;0;1,039;88.1;740;547;193;134;18.1
890000;Straftaten insgesamt, jedoch ohne Verstöße gegen das Aufenthalts-, das Asyl- und das Freizügigkeitsgesetz/EU (Schlüssel 725000);Bremen;1,016;1.4;259;25.5;0;0;114;900;2;0;0;492;48.4;472;350;122;159;33.7
890000;Straftaten insgesamt, jedoch ohne Verstöße gegen das Aufenthalts-, das Asyl- und das Freizügigkeitsgesetz/EU (Schlüssel 725000);Hamburg;1,114;1.5;50;4.5;0;0;0;967;147;0;0;814;73.1;809;604;205;120;14.8
890000;Straftaten insgesamt, jedoch ohne Verstöße gegen das Aufenthalts-, das Asyl- und das Freizügigkeitsgesetz/EU (Schlüssel 725000);Hessen;1,819;2.5;24;1.3;819;438;211;316;35;0;0;1,753;96.4;1,429;1,043;386;458;32.1
890000;Straftaten insgesamt, jedoch ohne Verstöße gegen das Aufenthalts-, das Asyl- und das Freizügigkeitsgesetz/EU (Schlüssel 725000);Mecklenburg-Vorpommern;538;0.7;18;3.3;290;153;94;0;1;0;0;500;92.9;331;227;104;44;13.3
890000;Straftaten insgesamt, jedoch ohne Verstöße gegen das Aufenthalts-, das Asyl- und das Freizügigkeitsgesetz/EU (Schlüssel 725000);Niedersachsen;3,333;4.6;289;8.7;1,070;1,142;528;380;213;0;0;2,817;84.5;2,604;1,931;673;616;23.7
890000;Straftaten insgesamt, jedoch ohne Verstöße gegen das Aufenthalts-, das Asyl- und das Freizügigkeitsgesetz/EU (Schlüssel 725000);Nordrhein-Westfalen;8,245;11.3;224;2.7;967;1,864;3,699;1,340;375;0;0;6,896;83.6;6,638;4,545;2,093;1,826;27.5
890000;Straftaten insgesamt, jedoch ohne Verstöße gegen das Aufenthalts-, das Asyl- und das Freizügigkeitsgesetz/EU (Schlüssel 725000);Rheinland-Pfalz;1,573;2.2;14;0.9;792;220;558;0;3;0;0;1,526;97;855;578;277;226;26.4
890000;Straftaten insgesamt, jedoch ohne Verstöße gegen das Aufenthalts-, das Asyl- und das Freizügigkeitsgesetz/EU (Schlüssel 725000);Saarland;409;0.6;5;1.2;179;127;92;0;11;0;0;365;89.2;218;161;57;55;25.2
890000;Straftaten insgesamt, jedoch ohne Verstöße gegen das Aufenthalts-, das Asyl- und das Freizügigkeitsgesetz/EU (Schlüssel 725000);Sachsen;2,054;2.8;45;2.2;554;419;191;890;0;0;0;1,938;94.4;1,315;987;328;268;20.4
890000;Straftaten insgesamt, jedoch ohne Verstöße gegen das Aufenthalts-, das Asyl- und das Freizügigkeitsgesetz/EU (Schlüssel 725000);Sachsen-Anhalt;620;0.8;52;8.4;168;150;138;0;164;0;0;444;71.6;496;327;169;95;19.2
890000;Straftaten insgesamt, jedoch ohne Verstöße gegen das Aufenthalts-, das Asyl- und das Freizügigkeitsgesetz/EU (Schlüssel 725000);Schleswig-Holstein;34,800;47.6;9;0;34,357;239;181;0;23;0;0;34,764;99.9;721;601;120;131;18.2
890000;Straftaten insgesamt, jedoch ohne Verstöße gegen das Aufenthalts-, das Asyl- und das Freizügigkeitsgesetz/EU (Schlüssel 725000);Thüringen;611;0.8;52;8.5;248;231;117;0;15;0;0;484;79.2;438;328;110;73;16.7
890000;Straftaten insgesamt, jedoch ohne Verstöße gegen das Aufenthalts-, das Asyl- und das Freizügigkeitsgesetz/EU (Schlüssel 725000);Bundesrepublik Deutschland;73,114;100;2,746;3.8;43,878;7,537;7,112;12,327;2,260;0;0;67,129;91.8;26,770;19,367;7,403;7,687;28.7
893000;Wirtschaftskriminalität und zwar:;Baden-Württemberg;3,545;4.8;57;1.6;1,373;1,195;681;279;17;0;0;3,283;92.6;2,502;1,869;633;826;33
893000;Wirtschaftskriminalität und zwar:;Bayern;5,740;7.9;647;11.3;2,446;947;363;738;1,246;0;0;4,441;77.4;3,662;2,616;1,046;1,140;31.1
893000;Wirtschaftskriminalität und zwar:;Berlin;6,517;8.9;982;15.1;0;0;0;6,517;0;0;0;5,573;85.5;3,878;2,952;926;1,615;41.6
893000;Wirtschaftskriminalität und zwar:;Brandenburg;1,180;1.6;19;1.6;615;412;145;0;8;0;0;1,039;88.1;740;547;193;134;18.1
893000;Wirtschaftskriminalität und zwar:;Bremen;1,016;1.4;259;25.5;0;0;114;900;2;0;0;492;48.4;472;350;122;159;33.7
893000;Wirtschaftskriminalität und zwar:;Hamburg;1,114;1.5;50;4.5;0;0;0;967;147;0;0;814;73.1;809;604;205;120;14.8
893000;Wirtschaftskriminalität und zwar:;Hessen;1,819;2.5;24;1.3;819;438;211;316;35;0;0;1,753;96.4;1,429;1,043;386;458;32.1
893000;Wirtschaftskriminalität und zwar:;Mecklenburg-Vorpommern;538;0.7;18;3.3;290;153;94;0;1;0;0;500;92.9;331;227;104;44;13.3
893000;Wirtschaftskriminalität und zwar:;Niedersachsen;3,333;4.6;289;8.7;1,070;1,142;528;380;213;0;0;2,817;84.5;2,604;1,931;673;616;23.7
893000;Wirtschaftskriminalität und zwar:;Nordrhein-Westfalen;8,245;11.3;224;2.7;967;1,864;3,699;1,340;375;0;0;6,896;83.6;6,638;4,545;2,093;1,826;27.5
893000;Wirtschaftskriminalität und zwar:;Rheinland-Pfalz;1,573;2.2;14;0.9;792;220;558;0;3;0;0;1,526;97;855;578;277;226;26.4
893000;Wirtschaftskriminalität und zwar:;Saarland;409;0.6;5;1.2;179;127;92;0;11;0;0;365;89.2;218;161;57;55;25.2
893000;Wirtschaftskriminalität und zwar:;Sachsen;2,054;2.8;45;2.2;554;419;191;890;0;0;0;1,938;94.4;1,315;987;328;268;20.4
893000;Wirtschaftskriminalität und zwar:;Sachsen-Anhalt;620;0.8;52;8.4;168;150;138;0;164;0;0;444;71.6;496;327;169;95;19.2
893000;Wirtschaftskriminalität und zwar:;Schleswig-Holstein;34,800;47.6;9;0;34,357;239;181;0;23;0;0;34,764;99.9;721;601;120;131;18.2
893000;Wirtschaftskriminalität und zwar:;Thüringen;611;0.8;52;8.5;248;231;117;0;15;0;0;484;79.2;438;328;110;73;16.7
893000;Wirtschaftskriminalität und zwar:;Bundesrepublik Deutschland;73,114;100;2,746;3.8;43,878;7,537;7,112;12,327;2,260;0;0;67,129;91.8;26,770;19,367;7,403;7,687;28.7
893100;Wirtschaftskriminalität bei Betrug;Baden-Württemberg;1,316;1.8;46;3.5;487;429;218;172;10;0;0;1,074;81.6;989;740;249;342;34.6
893100;Wirtschaftskriminalität bei Betrug;Bayern;3,172;4.3;601;18.9;1,135;474;151;403;1,009;0;0;2,069;65.2;1,796;1,228;568;494;27.5
893100;Wirtschaftskriminalität bei Betrug;Berlin;4,994;6.8;974;19.5;0;0;0;4,994;0;0;0;4,169;83.5;2,564;1,855;709;1,157;45.1
893100;Wirtschaftskriminalität bei Betrug;Brandenburg;417;0.6;17;4.1;191;158;61;0;7;0;0;296;71;286;194;92;52;18.2
893100;Wirtschaftskriminalität bei Betrug;Bremen;633;0.9;250;39.5;0;0;40;592;1;0;0;168;26.5;130;98;32;42;32.3
893100;Wirtschaftskriminalität bei Betrug;Hamburg;543;0.7;46;8.5;0;0;0;402;141;0;0;265;48.8;274;212;62;79;28.8
893100;Wirtschaftskriminalität bei Betrug;Hessen;834;1.1;14;1.7;397;138;128;142;29;0;0;787;94.4;500;375;125;156;31.2
893100;Wirtschaftskriminalität bei Betrug;Mecklenburg-Vorpommern;232;0.3;17;7.3;127;66;38;0;1;0;0;199;85.8;161;118;43;29;18
893100;Wirtschaftskriminalität bei Betrug;Niedersachsen;1,835;2.5;266;14.5;634;533;338;133;197;0;0;1,386;75.5;1,339;951;388;356;26.6
893100;Wirtschaftskriminalität bei Betrug;Nordrhein-Westfalen;3,452;4.7;208;6;687;836;977;723;229;0;0;2,422;70.2;2,134;1,576;558;753;35.3
893100;Wirtschaftskriminalität bei Betrug;Rheinland-Pfalz;671;0.9;11;1.6;287;58;323;0;3;0;0;639;95.2;322;217;105;70;21.7
893100;Wirtschaftskriminalität bei Betrug;Saarland;166;0.2;4;2.4;72;48;37;0;9;0;0;126;75.9;115;79;36;42;36.5
893100;Wirtschaftskriminalität bei Betrug;Sachsen;816;1.1;39;4.8;191;157;47;421;0;0;0;718;88;589;421;168;105;17.8
893100;Wirtschaftskriminalität bei Betrug;Sachsen-Anhalt;363;0.5;52;14.3;83;78;63;0;139;0;0;215;59.2;239;161;78;37;15.5
893100;Wirtschaftskriminalität bei Betrug;Schleswig-Holstein;34,082;46.6;6;0;33,941;63;56;0;22;0;0;34,061;99.9;320;260;60;59;18.4
893100;Wirtschaftskriminalität bei Betrug;Thüringen;348;0.5;50;14.4;148;103;83;0;14;0;0;232;66.7;236;174;62;42;17.8
893100;Wirtschaftskriminalität bei Betrug;Bundesrepublik Deutschland;53,874;73.7;2,601;4.8;38,380;3,141;2,560;7,982;1,811;0;0;48,826;90.6;11,797;8,484;3,313;3,753;31.8
893200;Insolvenzstraftaten gemäß StGB und Nebenstrafrecht (Wikri);Baden-Württemberg;975;1.3;1;0.1;398;332;198;47;0;0;0;969;99.4;705;588;117;213;30.2
893200;Insolvenzstraftaten gemäß StGB und Nebenstrafrecht (Wikri);Bayern;662;0.9;0;0;367;145;47;101;2;0;0;664;100.3;676;541;135;194;28.7
893200;Insolvenzstraftaten gemäß StGB und Nebenstrafrecht (Wikri);Berlin;812;1.1;0;0;0;0;0;812;0;0;0;805;99.1;913;789;124;354;38.8
893200;Insolvenzstraftaten gemäß StGB und Nebenstrafrecht (Wikri);Brandenburg;209;0.3;0;0;105;86;18;0;0;0;0;208;99.5;217;175;42;50;23
893200;Insolvenzstraftaten gemäß StGB und Nebenstrafrecht (Wikri);Bremen;45;0.1;0;0;0;0;15;30;0;0;0;44;97.8;52;40;12;12;23.1
893200;Insolvenzstraftaten gemäß StGB und Nebenstrafrecht (Wikri);Hamburg;46;0.1;0;0;0;0;0;46;0;0;0;46;100;53;49;4;17;32.1
893200;Insolvenzstraftaten gemäß StGB und Nebenstrafrecht (Wikri);Hessen;217;0.3;0;0;77;61;20;59;0;0;0;215;99.1;284;239;45;109;38.4
893200;Insolvenzstraftaten gemäß StGB und Nebenstrafrecht (Wikri);Mecklenburg-Vorpommern;121;0.2;0;0;75;30;16;0;0;0;0;120;99.2;95;71;24;6;6.3
893200;Insolvenzstraftaten gemäß StGB und Nebenstrafrecht (Wikri);Niedersachsen;516;0.7;1;0.2;173;191;63;88;1;0;0;512;99.2;536;428;108;107;20
893200;Insolvenzstraftaten gemäß StGB und Nebenstrafrecht (Wikri);Nordrhein-Westfalen;1,219;1.7;1;0.1;132;497;342;245;3;0;0;1,179;96.7;1,358;1,120;238;368;27.1
893200;Insolvenzstraftaten gemäß StGB und Nebenstrafrecht (Wikri);Rheinland-Pfalz;390;0.5;0;0;234;73;83;0;0;0;0;387;99.2;297;217;80;83;27.9
893200;Insolvenzstraftaten gemäß StGB und Nebenstrafrecht (Wikri);Saarland;108;0.1;0;0;47;34;27;0;0;0;0;107;99.1;73;57;16;11;15.1
893200;Insolvenzstraftaten gemäß StGB und Nebenstrafrecht (Wikri);Sachsen;535;0.7;5;0.9;155;114;49;217;0;0;0;533;99.6;429;348;81;100;23.3
893200;Insolvenzstraftaten gemäß StGB und Nebenstrafrecht (Wikri);Sachsen-Anhalt;70;0.1;0;0;28;16;25;0;1;0;0;69;98.6;89;62;27;26;29.2
893200;Insolvenzstraftaten gemäß StGB und Nebenstrafrecht (Wikri);Schleswig-Holstein;413;0.6;1;0.2;236;109;68;0;0;0;0;408;98.8;289;240;49;58;20.1
893200;Insolvenzstraftaten gemäß StGB und Nebenstrafrecht (Wikri);Thüringen;50;0.1;0;0;22;24;4;0;0;0;0;50;100;45;41;4;5;11.1
893200;Insolvenzstraftaten gemäß StGB und Nebenstrafrecht (Wikri);Bundesrepublik Deutschland;6,388;8.7;9;0.1;2,049;1,712;975;1,645;7;0;0;6,316;98.9;6,069;4,966;1,103;1,699;28
893300;Wirtschaftskriminalität im Anlage- und Finanzierungsbereich pp.;Baden-Württemberg;423;0.6;9;2.1;199;107;31;82;4;0;0;247;58.4;191;162;29;56;29.3
893300;Wirtschaftskriminalität im Anlage- und Finanzierungsbereich pp.;Bayern;350;0.5;11;3.1;102;66;19;36;127;0;0;145;41.4;166;131;35;43;25.9
893300;Wirtschaftskriminalität im Anlage- und Finanzierungsbereich pp.;Berlin;509;0.7;27;5.3;0;0;0;509;0;0;0;199;39.1;87;77;10;37;42.5
893300;Wirtschaftskriminalität im Anlage- und Finanzierungsbereich pp.;Brandenburg;133;0.2;4;3;57;45;24;0;7;0;0;20;15;25;21;4;8;32
893300;Wirtschaftskriminalität im Anlage- und Finanzierungsbereich pp.;Bremen;51;0.1;3;5.9;0;0;8;43;0;0;0;5;9.8;4;4;0;1;25
893300;Wirtschaftskriminalität im Anlage- und Finanzierungsbereich pp.;Hamburg;145;0.2;5;3.4;0;0;0;100;45;0;0;37;25.5;27;23;4;6;22.2
893300;Wirtschaftskriminalität im Anlage- und Finanzierungsbereich pp.;Hessen;365;0.5;4;1.1;273;23;16;33;20;0;0;339;92.9;91;79;12;26;28.6
893300;Wirtschaftskriminalität im Anlage- und Finanzierungsbereich pp.;Mecklenburg-Vorpommern;26;0;0;0;15;6;4;0;1;0;0;14;53.8;18;17;1;5;27.8
893300;Wirtschaftskriminalität im Anlage- und Finanzierungsbereich pp.;Niedersachsen;199;0.3;18;9;91;30;15;6;57;0;0;136;68.3;95;73;22;23;24.2
893300;Wirtschaftskriminalität im Anlage- und Finanzierungsbereich pp.;Nordrhein-Westfalen;730;1;29;4;51;236;212;157;74;0;0;255;34.9;310;254;56;118;38.1
893300;Wirtschaftskriminalität im Anlage- und Finanzierungsbereich pp.;Rheinland-Pfalz;95;0.1;0;0;74;8;11;0;2;0;0;76;80;36;27;9;9;25
893300;Wirtschaftskriminalität im Anlage- und Finanzierungsbereich pp.;Saarland;30;0;0;0;14;7;2;0;7;0;0;12;40;20;17;3;17;85
893300;Wirtschaftskriminalität im Anlage- und Finanzierungsbereich pp.;Sachsen;109;0.1;5;4.6;38;40;8;23;0;0;0;56;51.4;35;30;5;6;17.1
893300;Wirtschaftskriminalität im Anlage- und Finanzierungsbereich pp.;Sachsen-Anhalt;93;0.1;6;6.5;9;12;11;0;61;0;0;30;32.3;22;18;4;5;22.7
893300;Wirtschaftskriminalität im Anlage- und Finanzierungsbereich pp.;Schleswig-Holstein;42;0.1;1;2.4;10;2;9;0;21;0;0;24;57.1;38;36;2;16;42.1
893300;Wirtschaftskriminalität im Anlage- und Finanzierungsbereich pp.;Thüringen;112;0.2;2;1.8;50;41;16;0;5;0;0;38;33.9;58;43;15;14;24.1
893300;Wirtschaftskriminalität im Anlage- und Finanzierungsbereich pp.;Bundesrepublik Deutschland;3,412;4.7;124;3.6;983;623;386;989;431;0;0;1,633;47.9;1,166;958;208;370;31.7
893400;Wettbewerbsdelikte (Wikri);Baden-Württemberg;77;0.1;1;1.3;30;26;12;8;1;0;0;74;96.1;85;71;14;22;25.9
893400;Wettbewerbsdelikte (Wikri);Bayern;269;0.4;2;0.7;179;27;16;40;7;0;0;255;94.8;163;132;31;70;42.9
893400;Wettbewerbsdelikte (Wikri);Berlin;75;0.1;2;2.7;0;0;0;75;0;0;0;52;69.3;72;57;15;16;22.2
893400;Wettbewerbsdelikte (Wikri);Brandenburg;21;0;0;0;11;7;3;0;0;0;0;18;85.7;23;19;4;3;13
893400;Wettbewerbsdelikte (Wikri);Bremen;19;0;2;10.5;0;0;0;19;0;0;0;15;78.9;14;13;1;9;64.3
893400;Wettbewerbsdelikte (Wikri);Hamburg;49;0.1;1;2;0;0;0;46;3;0;0;39;79.6;42;34;8;11;26.2
893400;Wettbewerbsdelikte (Wikri);Hessen;49;0.1;1;2;18;16;5;9;1;0;0;49;100;61;51;10;11;18
893400;Wettbewerbsdelikte (Wikri);Mecklenburg-Vorpommern;4;0;0;0;1;1;2;0;0;0;0;4;100;7;2;5;1;14.3
893400;Wettbewerbsdelikte (Wikri);Niedersachsen;87;0.1;9;10.3;15;32;30;8;2;0;0;80;92;67;53;14;12;17.9
893400;Wettbewerbsdelikte (Wikri);Nordrhein-Westfalen;293;0.4;5;1.7;5;37;55;82;114;0;0;152;51.9;182;151;31;73;40.1
893400;Wettbewerbsdelikte (Wikri);Rheinland-Pfalz;16;0;0;0;7;2;7;0;0;0;0;14;87.5;22;17;5;5;22.7
893400;Wettbewerbsdelikte (Wikri);Saarland;4;0;0;0;0;1;3;0;0;0;0;3;75;6;6;0;1;16.7
893400;Wettbewerbsdelikte (Wikri);Sachsen;19;0;0;0;7;5;0;7;0;0;0;16;84.2;20;16;4;5;25
893400;Wettbewerbsdelikte (Wikri);Sachsen-Anhalt;12;0;0;0;5;3;3;0;1;0;0;10;83.3;15;10;5;2;13.3
893400;Wettbewerbsdelikte (Wikri);Schleswig-Holstein;12;0;0;0;5;5;2;0;0;0;0;11;91.7;13;10;3;0;0
893400;Wettbewerbsdelikte (Wikri);Thüringen;13;0;0;0;5;4;4;0;0;0;0;10;76.9;18;13;5;1;5.6
893400;Wettbewerbsdelikte (Wikri);Bundesrepublik Deutschland;1,019;1.4;23;2.3;288;166;142;294;129;0;0;802;78.7;809;654;155;241;29.8
893500;Wirtschaftskriminalität im Zusammenhang mit Arbeitsverhältnissen;Baden-Württemberg;535;0.7;0;0;182;198;123;32;0;0;0;535;100;418;332;86;184;44
893500;Wirtschaftskriminalität im Zusammenhang mit Arbeitsverhältnissen;Bayern;431;0.6;0;0;275;81;49;23;3;0;0;429;99.5;252;196;56;106;42.1
893500;Wirtschaftskriminalität im Zusammenhang mit Arbeitsverhältnissen;Berlin;162;0.2;0;0;0;0;0;162;0;0;0;158;97.5;127;113;14;57;44.9
893500;Wirtschaftskriminalität im Zusammenhang mit Arbeitsverhältnissen;Brandenburg;391;0.5;0;0;217;122;52;0;0;0;0;390;99.7;162;125;37;24;14.8
893500;Wirtschaftskriminalität im Zusammenhang mit Arbeitsverhältnissen;Bremen;34;0;0;0;0;0;3;31;0;0;0;32;94.1;32;27;5;17;53.1
893500;Wirtschaftskriminalität im Zusammenhang mit Arbeitsverhältnissen;Hamburg;8;0;0;0;0;0;0;8;0;0;0;8;100;10;9;1;3;30
893500;Wirtschaftskriminalität im Zusammenhang mit Arbeitsverhältnissen;Hessen;207;0.3;0;0;114;27;6;59;1;0;0;200;96.6;84;69;15;37;44
893500;Wirtschaftskriminalität im Zusammenhang mit Arbeitsverhältnissen;Mecklenburg-Vorpommern;102;0.1;0;0;53;34;15;0;0;0;0;102;100;52;39;13;7;13.5
893500;Wirtschaftskriminalität im Zusammenhang mit Arbeitsverhältnissen;Niedersachsen;260;0.4;0;0;48;113;27;72;0;0;0;258;99.2;163;131;32;40;24.5
893500;Wirtschaftskriminalität im Zusammenhang mit Arbeitsverhältnissen;Nordrhein-Westfalen;664;0.9;0;0;62;184;260;157;1;0;0;643;96.8;594;481;113;208;35
893500;Wirtschaftskriminalität im Zusammenhang mit Arbeitsverhältnissen;Rheinland-Pfalz;272;0.4;0;0;155;51;66;0;0;0;0;265;97.4;145;105;40;56;38.6
893500;Wirtschaftskriminalität im Zusammenhang mit Arbeitsverhältnissen;Saarland;82;0.1;0;0;51;10;21;0;0;0;0;82;100;38;32;6;8;21.1
893500;Wirtschaftskriminalität im Zusammenhang mit Arbeitsverhältnissen;Sachsen;523;0.7;0;0;149;108;78;188;0;0;0;518;99;349;274;75;83;23.8
893500;Wirtschaftskriminalität im Zusammenhang mit Arbeitsverhältnissen;Sachsen-Anhalt;47;0.1;0;0;11;14;22;0;0;0;0;46;97.9;42;35;7;9;21.4
893500;Wirtschaftskriminalität im Zusammenhang mit Arbeitsverhältnissen;Schleswig-Holstein;203;0.3;0;0;131;40;32;0;0;0;0;195;96.1;130;111;19;25;19.2
893500;Wirtschaftskriminalität im Zusammenhang mit Arbeitsverhältnissen;Thüringen;68;0.1;0;0;39;24;5;0;0;0;0;68;100;36;27;9;7;19.4
893500;Wirtschaftskriminalität im Zusammenhang mit Arbeitsverhältnissen;Bundesrepublik Deutschland;3,989;5.5;0;0;1,487;1,006;759;732;5;0;0;3,929;98.5;2,628;2,100;528;868;33
